"日期","收市","開市","高","低","成交量","升跌（%）"
"2020-1-17","29,279.00","29,245.00","29,362.00","29,242.00","170.08K","0.13%"
"2020-1-16","29,240.00","29,034.00","29,263.00","29,032.00","152.87K","0.73%"
"2020-1-15","29,029.00","28,934.00","29,090.00","28,838.00","224.03K","0.33%"
"2020-1-14","28,934.00","28,874.00","29,015.00","28,737.00","232.55K","0.22%"
"2020-1-13","28,871.00","28,775.00","28,907.00","28,775.00","141.63K","0.33%"
"2020-1-10","28,777.00","28,930.00","29,022.00","28,751.00","183.36K","-0.53%"
"2020-1-9","28,929.00","28,772.00","28,953.00","28,745.00","181.59K","0.55%"
"2020-1-8","28,770.00","28,502.00","28,833.00","28,084.00","337.25K","0.86%"
"2020-1-7","28,526.00","28,636.00","28,739.00","28,446.00","198.21K","-0.40%"
"2020-1-6","28,642.00","28,494.00","28,700.00","28,351.00","218.79K","0.14%"
"2020-1-3","28,602.00","28,844.00","28,893.00","28,431.00","245.78K","-0.83%"
"2020-1-2","28,841.00","28,553.00","28,871.00","28,538.00","183.58K","0.96%"
"2020-1-1","28,568.00","28,548.00","28,590.00","28,539.00","","0.21%"
"2019-12-31","28,508.00","28,427.00","28,553.00","28,341.00","127.53K","0.24%"
"2019-12-30","28,440.00","28,618.00","28,660.00","28,403.00","165.29K","-0.59%"
"2019-12-27","28,610.00","28,603.00","28,721.00","28,596.00","121.52K","-0.03%"
"2019-12-26","28,619.00","28,518.00","28,624.00","28,510.00","59.12K","0.36%"
"2019-12-25","28,516.50","28,508.00","28,528.00","28,507.50","","0.03%"
"2019-12-24","28,508.00","28,560.00","28,588.00","28,499.00","44.13K","-0.15%"
"2019-12-23","28,550.00","28,491.00","28,583.00","28,475.00","93.61K","-0.19%"
"2019-12-20","28,605.58","28,390.00","28,531.00","28,373.00","2.68K","0.77%"
"2019-12-19","28,386.00","28,275.00","28,416.00","28,242.00","34.96K","0.42%"
"2019-12-18","28,266.00","28,257.00","28,327.00","28,238.00","38.63K","-0.04%"
"2019-12-17","28,276.00","28,235.00","28,335.00","28,173.00","70.69K","0.08%"
"2019-12-16","28,253.00","28,192.00","28,345.00","28,159.00","78.48K","0.30%"
"2019-12-13","28,168.00","28,181.00","28,303.00","28,036.00","168.86K","0.13%"
"2019-12-12","28,131.00","27,933.00","28,230.00","27,856.00","239.17K","0.74%"
"2019-12-11","27,924.00","27,924.00","27,981.00","27,804.00","140.78K","0.01%"
"2019-12-10","27,921.00","27,901.00","27,959.00","27,726.00","164.91K","0.07%"
"2019-12-9","27,902.00","28,020.00","28,047.00","27,878.00","109.24K","-0.40%"
"2019-12-6","28,014.00","27,688.00","28,039.00","27,675.00","150.64K","1.21%"
"2019-12-5","27,678.00","27,644.00","27,773.00","27,558.00","164.78K","0.13%"
"2019-12-4","27,643.00","27,478.00","27,727.00","27,397.00","182.07K","0.57%"
"2019-12-3","27,487.00","27,788.00","27,847.00","27,312.00","260.95K","-1.09%"
"2019-12-2","27,789.00","28,082.00","28,197.00","27,772.00","226.06K","-1.01%"
"2019-11-29","28,073.00","28,150.00","28,158.00","28,042.00","100.09K","-0.15%"
"2019-11-28","28,116.50","28,075.50","28,121.00","28,045.00","","-0.11%"
"2019-11-27","28,148.00","28,122.00","28,173.00","28,058.00","99.87K","0.06%"
"2019-11-26","28,130.00","28,025.00","28,149.00","27,999.00","118.72K","0.32%"
"2019-11-25","28,039.00","27,927.00","28,045.00","27,904.00","96.94K","0.64%"
"2019-11-22","27,862.00","27,754.00","27,884.00","27,722.00","128.36K","0.41%"
"2019-11-21","27,748.00","27,726.00","27,846.00","27,654.00","163.14K","-0.19%"
"2019-11-20","27,800.00","27,884.00","27,884.00","27,643.00","189.29K","-0.34%"
"2019-11-19","27,895.00","28,013.00","28,128.00","27,851.00","151.39K","-0.40%"
"2019-11-18","28,008.00","27,960.00","28,059.00","27,926.00","127.72K","0.20%"
"2019-11-15","27,953.00","27,750.00","27,971.00","27,736.00","136.56K","0.75%"
"2019-11-14","27,746.00","27,772.00","27,806.00","27,633.00","143.72K","-0.05%"
"2019-11-13","27,761.00","27,661.00","27,771.00","27,524.00","160.99K","0.35%"
"2019-11-12","27,663.00","27,658.00","27,732.00","27,597.00","134.41K","0.02%"
"2019-11-11","27,658.00","27,645.00","27,673.00","27,470.00","123.44K","0.10%"
"2019-11-8","27,631.00","27,672.00","27,717.00","27,541.00","125.90K","-0.13%"
"2019-11-7","27,667.00","27,454.00","27,739.00","27,390.00","159.36K","0.86%"
"2019-11-6","27,430.00","27,420.00","27,470.00","27,337.00","129.30K","0.03%"
"2019-11-5","27,421.00","27,402.00","27,493.00","27,366.00","126.86K","0.15%"
"2019-11-4","27,380.00","27,278.00","27,450.00","27,274.00","135.06K","0.44%"
"2019-11-1","27,259.00","26,992.00","27,278.00","26,959.00","156.76K","1.03%"
"2019-10-31","26,982.00","27,172.00","27,180.00","26,847.00","197.54K","-0.55%"
"2019-10-30","27,132.00","27,053.00","27,230.00","26,940.00","146.04K","0.33%"
"2019-10-29","27,042.00","27,062.00","27,111.00","26,967.00","125.03K","-0.04%"
"2019-10-28","27,053.00","26,931.00","27,120.00","26,926.00","137.58K","0.55%"
"2019-10-25","26,904.00","26,776.00","26,967.00","26,710.00","129.49K","0.46%"
"2019-10-24","26,780.00","26,819.00","26,872.00","26,655.00","152.06K","-0.08%"
"2019-10-23","26,802.00","26,752.00","26,852.00","26,588.00","147.11K","0.15%"
"2019-10-22","26,763.00","26,798.00","26,904.00","26,715.00","143.61K","-0.13%"
"2019-10-21","26,797.00","26,725.00","26,837.00","26,701.00","112.07K","0.16%"
"2019-10-18","26,754.00","26,995.00","27,023.00","26,726.00","149.07K","-0.89%"
"2019-10-17","26,993.00","26,933.00","27,088.00","26,876.00","144.36K","0.20%"
"2019-10-16","26,940.00","27,000.00","27,017.00","26,890.00","137.35K","-0.23%"
"2019-10-15","27,002.00","26,751.00","27,079.00","26,750.00","153.08K","0.96%"
"2019-10-14","26,746.00","26,761.00","26,894.00","26,637.00","123.16K","-0.11%"
"2019-10-11","26,775.00","26,544.00","26,975.00","26,496.00","237.62K","1.10%"
"2019-10-10","26,484.00","26,322.00","26,599.00","25,983.00","219.33K","0.68%"
"2019-10-9","26,305.00","26,139.00","26,400.00","26,086.00","165.14K","0.64%"
"2019-10-8","26,138.00","26,418.00","26,549.00","26,092.00","234.01K","-1.14%"
"2019-10-7","26,439.00","26,372.00","26,615.00","26,339.00","155.86K","-0.32%"
"2019-10-4","26,525.00","26,160.00","26,549.00","26,060.00","190.61K","1.32%"
"2019-10-3","26,180.00","26,003.00","26,186.00","25,703.00","271.79K","0.75%"
"2019-10-2","25,985.00","26,553.00","26,617.00","25,931.00","240.23K","-2.02%"
"2019-10-1","26,521.00","26,961.00","27,040.00","26,515.00","204.74K","-1.41%"
"2019-9-30","26,901.00","26,898.00","26,971.00","26,804.00","131.80K","0.39%"
"2019-9-27","26,796.00","26,896.00","26,992.00","26,689.00","225.72K","-0.36%"
"2019-9-26","26,892.00","26,962.00","27,042.00","26,782.00","184.04K","-0.24%"
"2019-9-25","26,958.00","26,833.00","27,015.00","26,715.00","199.41K","0.52%"
"2019-9-24","26,818.00","27,006.00","27,112.00","26,686.00","240.01K","-0.54%"
"2019-9-23","26,963.00","26,923.00","27,045.00","26,803.00","147.37K","-0.66%"
"2019-9-20","27,140.91","27,091.00","27,167.00","27,076.00","2.24K","0.20%"
"2019-9-19","27,086.00","27,169.00","27,274.00","27,001.00","40.32K","-0.23%"
"2019-9-18","27,148.00","27,124.00","27,185.00","26,909.00","50.74K","0.13%"
"2019-9-17","27,114.00","27,114.00","27,142.00","26,988.00","59.08K","0.11%"
"2019-9-16","27,084.00","27,121.00","27,180.00","27,014.00","93.74K","-0.49%"
"2019-9-13","27,218.00","27,194.00","27,326.00","27,193.00","118.92K","0.07%"
"2019-9-12","27,198.00","27,158.00","27,320.00","27,110.00","204.36K","0.20%"
"2019-9-11","27,144.00","26,901.00","27,169.00","26,849.00","158.60K","0.93%"
"2019-9-10","26,894.00","26,853.00","26,919.00","26,717.00","171.65K","0.20%"
"2019-9-9","26,840.00","26,807.00","26,913.00","26,771.00","136.59K","0.12%"
"2019-9-6","26,808.00","26,688.00","26,869.00","26,686.00","143.55K","0.40%"
"2019-9-5","26,701.00","26,372.00","26,844.00","26,355.00","222.27K","1.25%"
"2019-9-4","26,372.00","26,102.00","26,388.00","26,083.00","176.05K","0.96%"
"2019-9-3","26,122.00","26,243.00","26,372.00","25,977.00","286.42K","-0.29%"
"2019-9-2","26,198.00","26,278.50","26,371.00","26,132.50","","-0.30%"
"2019-9-1","26,276.00","26,206.00","26,292.50","26,071.00","","-0.49%"
"2019-8-30","26,406.00","26,366.00","26,559.00","26,299.00","192.17K","0.11%"
"2019-8-29","26,378.00","25,992.00","26,407.00","25,930.00","187.18K","1.31%"
"2019-8-28","26,037.00","25,756.00","26,044.00","25,620.00","210.92K","1.14%"
"2019-8-27","25,744.00","25,924.00","26,069.00","25,711.00","236.94K","-0.77%"
"2019-8-26","25,943.00","25,462.00","25,986.00","25,266.00","279.43K","1.06%"
"2019-8-23","25,670.00","26,225.00","26,347.00","25,492.00","339.65K","-2.12%"
"2019-8-22","26,225.00","26,244.00","26,375.00","26,086.00","175.62K","0.00%"
"2019-8-21","26,226.00","25,883.00","26,265.00","25,872.00","139.88K","1.14%"
"2019-8-20","25,931.00","26,102.00","26,198.00","25,885.00","157.40K","-0.72%"
"2019-8-19","26,118.00","25,912.00","26,237.00","25,912.00","152.10K","0.81%"
"2019-8-16","25,907.00","25,585.00","25,929.00","25,576.00","196.93K","1.30%"
"2019-8-15","25,575.00","25,373.00","25,707.00","25,226.00","326.62K","0.47%"
"2019-8-14","25,455.00","26,302.00","26,352.00","25,410.00","340.94K","-3.26%"
"2019-8-13","26,314.00","25,872.00","26,408.00","25,750.00","291.67K","1.73%"
"2019-8-12","25,867.00","26,263.00","26,353.00","25,803.00","215.25K","-1.53%"
"2019-8-9","26,268.00","26,286.00","26,394.00","26,074.00","260.22K","-0.37%"
"2019-8-8","26,365.00","25,935.00","26,373.00","25,846.00","228.94K","1.64%"
"2019-8-7","25,940.00","25,897.00","26,035.00","25,392.00","352.24K","0.06%"
"2019-8-6","25,924.00","25,458.00","25,998.00","25,032.00","356.71K","1.46%"
"2019-8-5","25,550.00","26,431.00","26,460.00","25,475.00","399.22K","-3.40%"
"2019-8-2","26,449.00","26,517.00","26,663.00","26,213.00","359.33K","-0.35%"
"2019-8-1","26,543.00","26,750.00","27,147.00","26,512.00","354.57K","-1.16%"
"2019-7-31","26,855.00","27,208.00","27,258.00","26,693.00","239.80K","-1.14%"
"2019-7-30","27,164.00","27,218.00","27,252.00","27,042.00","148.12K","-0.13%"
"2019-7-29","27,198.00","27,143.00","27,255.00","27,112.00","111.35K","0.18%"
"2019-7-26","27,149.00","27,084.00","27,193.00","27,077.00","120.61K","0.20%"
"2019-7-25","27,096.00","27,250.00","27,349.00","27,040.00","196.82K","-0.52%"
"2019-7-24","27,237.00","27,306.00","27,346.00","27,175.00","155.97K","-0.32%"
"2019-7-23","27,324.00","27,174.00","27,358.00","27,159.00","137.72K","0.54%"
"2019-7-22","27,176.00","27,106.00","27,216.00","27,078.00","144.41K","0.17%"
"2019-7-19","27,130.00","27,305.00","27,342.00","27,071.00","194.39K","-0.26%"
"2019-7-18","27,201.00","27,164.00","27,304.00","27,057.00","190.64K","-0.11%"
"2019-7-17","27,231.00","27,318.00","27,377.00","27,184.00","135.79K","-0.35%"
"2019-7-16","27,328.00","27,346.00","27,396.00","27,280.00","134.70K","-0.05%"
"2019-7-15","27,342.00","27,303.00","27,397.00","27,263.00","129.82K","0.12%"
"2019-7-12","27,309.00","27,072.00","27,330.00","27,070.00","146.91K","0.86%"
"2019-7-11","27,077.00","26,859.00","27,092.00","26,851.00","184.87K","0.81%"
"2019-7-10","26,860.00","26,782.00","26,983.00","26,688.00","209.43K","0.30%"
"2019-7-9","26,779.00","26,794.00","26,807.00","26,657.00","150.79K","-0.05%"
"2019-7-8","26,793.00","26,890.00","26,924.00","26,742.00","147.10K","-0.34%"
"2019-7-5","26,885.00","26,973.00","27,009.00","26,728.00","199.74K","-0.39%"
"2019-7-4","26,989.50","26,962.50","26,998.00","26,939.50","","0.07%"
"2019-7-3","26,970.00","26,798.00","26,982.00","26,750.00","119.17K","0.65%"
"2019-7-2","26,797.00","26,695.00","26,805.00","26,621.00","163.50K","0.36%"
"2019-7-1","26,700.00","26,816.00","26,896.00","26,609.00","202.63K","0.40%"
"2019-6-28","26,593.00","26,563.00","26,672.00","26,521.00","161.24K","0.18%"
"2019-6-27","26,546.00","26,521.00","26,665.00","26,445.00","172.21K","-0.02%"
"2019-6-26","26,550.00","26,567.00","26,703.00","26,509.00","180.31K","-0.05%"
"2019-6-25","26,562.00","26,758.00","26,827.00","26,539.00","216.58K","-0.75%"
"2019-6-24","26,762.00","26,674.00","26,815.00","26,662.00","136.48K","0.06%"
"2019-6-21","26,745.58","26,761.00","26,783.00","26,680.00","2.43K","-0.07%"
"2019-6-20","26,763.00","26,520.00","26,804.00","26,510.00","34.55K","0.88%"
"2019-6-19","26,529.00","26,473.00","26,585.00","26,422.00","55.74K","0.13%"
"2019-6-18","26,495.00","26,150.00","26,542.00","26,070.00","84.77K","1.39%"
"2019-6-17","26,131.00","26,117.00","26,212.00","26,058.00","69.03K","0.03%"
"2019-6-14","26,123.00","26,129.00","26,177.00","26,003.00","114.68K","0.02%"
"2019-6-13","26,117.00","26,020.00","26,153.00","25,891.00","175.89K","0.40%"
"2019-6-12","26,012.00","26,064.00","26,098.00","25,961.00","153.26K","-0.20%"
"2019-6-11","26,065.00","26,100.00","26,261.00","26,009.00","181.05K","-0.08%"
"2019-6-10","26,086.00","26,150.00","26,289.00","26,048.00","183.86K","0.30%"
"2019-6-7","26,007.00","25,701.00","26,085.00","25,683.00","202.19K","1.02%"
"2019-6-6","25,745.00","25,530.00","25,807.00","25,437.00","202.03K","0.73%"
"2019-6-5","25,558.00","25,349.00","25,573.00","25,344.00","219.21K","0.84%"
"2019-6-4","25,346.00","24,917.00","25,364.00","24,825.00","251.90K","1.92%"
"2019-6-3","24,869.00","24,743.00","24,938.00","24,610.00","322.94K","0.20%"
"2019-5-31","24,820.00","25,178.00","25,191.00","24,789.00","276.43K","-1.47%"
"2019-5-30","25,190.00","25,106.00","25,218.00","25,057.00","202.30K","0.32%"
"2019-5-29","25,109.00","25,355.00","25,377.00","24,937.00","300.81K","-1.02%"
"2019-5-28","25,369.00","25,609.00","25,717.00","25,330.00","262.85K","-1.11%"
"2019-5-27","25,653.00","25,624.50","25,694.50","25,590.50","","0.11%"
"2019-5-26","25,625.50","25,611.50","25,658.00","25,599.50","","0.02%"
"2019-5-24","25,620.00","25,494.00","25,664.00","25,457.00","201.02K","0.62%"
"2019-5-23","25,463.00","25,779.00","25,779.00","25,320.00","300.18K","-1.20%"
"2019-5-22","25,771.00","25,860.00","25,904.00","25,733.00","196.58K","-0.40%"
"2019-5-21","25,875.00","25,719.00","25,895.00","25,711.00","208.63K","0.70%"
"2019-5-20","25,696.00","25,776.00","25,901.00","25,554.00","246.48K","-0.33%"
"2019-5-17","25,780.00","25,879.00","25,949.00","25,628.00","280.26K","-0.34%"
"2019-5-16","25,867.00","25,670.00","25,955.00","25,554.00","232.03K","0.75%"
"2019-5-15","25,674.00","25,569.00","25,714.00","25,326.00","255.28K","0.41%"
"2019-5-14","25,570.00","25,278.00","25,677.00","25,217.00","250.53K","1.14%"
"2019-5-13","25,281.00","25,764.00","25,818.00","25,215.00","357.28K","-2.63%"
"2019-5-10","25,964.00","25,796.00","26,016.00","25,464.00","368.24K","0.57%"
"2019-5-9","25,816.00","25,983.00","25,994.00","25,500.00","364.96K","-0.76%"
"2019-5-8","26,014.00","25,947.00","26,079.00","25,799.00","306.20K","0.16%"
"2019-5-7","25,973.00","26,220.00","26,394.00","25,751.00","378.15K","-1.64%"
"2019-5-6","26,405.00","26,284.00","26,447.00","25,932.00","282.58K","-0.35%"
"2019-5-3","26,499.00","26,273.00","26,518.00","26,245.00","169.69K","0.89%"
"2019-5-2","26,265.00","26,339.00","26,461.00","26,148.00","258.25K","-0.47%"
"2019-5-1","26,390.00","26,646.00","26,691.00","26,333.00","178.49K","-0.73%"
"2019-4-30","26,584.00","26,562.00","26,653.00","26,398.00","186.15K","0.14%"
"2019-4-29","26,548.00","26,500.00","26,584.00","26,484.00","117.10K","0.12%"
"2019-4-26","26,517.00","26,415.00","26,530.00","26,346.00","168.33K","0.29%"
"2019-4-25","26,440.00","26,536.00","26,577.00","26,292.00","189.57K","-0.38%"
"2019-4-24","26,541.00","26,651.00","26,694.00","26,518.00","139.86K","-0.37%"
"2019-4-23","26,639.00","26,521.00","26,689.00","26,462.00","165.64K","0.48%"
"2019-4-22","26,513.00","26,565.00","26,629.00","26,448.00","122.91K","-0.20%"
"2019-4-19","26,567.00","26,567.00","26,567.00","26,567.00","","0.00%"
"2019-4-18","26,566.00","26,434.00","26,599.00","26,311.00","181.03K","0.52%"
"2019-4-17","26,428.00","26,430.00","26,518.00","26,383.00","182.98K","-0.07%"
"2019-4-16","26,447.00","26,390.00","26,554.00","26,377.00","189.12K","0.28%"
"2019-4-15","26,373.00","26,406.00","26,476.00","26,317.00","135.95K","-0.13%"
"2019-4-12","26,408.00","26,153.00","26,441.00","26,141.00","173.27K","1.05%"
"2019-4-11","26,133.00","26,189.00","26,229.00","26,060.00","156.46K","-0.13%"
"2019-4-10","26,166.00","26,144.00","26,233.00","26,107.00","132.46K","0.03%"
"2019-4-9","26,158.00","26,345.00","26,349.00","26,104.00","156.73K","-0.67%"
"2019-4-8","26,334.00","26,389.00","26,412.00","26,248.00","133.52K","-0.23%"
"2019-4-5","26,394.00","26,388.00","26,509.00","26,362.00","157.73K","0.02%"
"2019-4-4","26,388.00","26,292.00","26,410.00","26,196.00","173.29K","0.56%"
"2019-4-3","26,240.00","26,146.00","26,302.00","26,133.00","175.36K","0.33%"
"2019-4-2","26,153.00","26,235.00","26,280.00","26,126.00","155.14K","-0.40%"
"2019-4-1","26,258.00","25,976.00","26,288.00","25,976.00","158.71K","1.25%"
"2019-3-29","25,933.00","25,730.00","25,964.00","25,723.00","191.22K","0.76%"
"2019-3-28","25,737.00","25,622.00","25,762.00","25,526.00","181.85K","0.30%"
"2019-3-27","25,660.00","25,676.00","25,781.00","25,441.00","242.94K","-0.06%"
"2019-3-26","25,676.00","25,596.00","25,822.00","25,561.00","199.33K","0.39%"
"2019-3-25","25,577.00","25,573.00","25,647.00","25,377.00","248.24K","0.03%"
"2019-3-22","25,570.00","25,982.00","26,036.00","25,529.00","291.88K","-1.70%"
"2019-3-21","26,011.00","25,702.00","26,044.00","25,608.00","227.96K","1.10%"
"2019-3-20","25,729.00","25,913.00","25,967.00","25,696.00","235.25K","-0.68%"
"2019-3-19","25,906.00","25,967.00","26,145.00","25,847.00","201.56K","-0.23%"
"2019-3-18","25,965.00","25,862.00","25,976.00","25,810.00","138.47K","0.80%"
"2019-3-15","25,758.89","25,700.00","25,856.00","25,681.00","2.51K","0.19%"
"2019-3-14","25,710.00","25,761.00","25,795.00","25,624.00","39.43K","-0.10%"
"2019-3-13","25,735.00","25,580.00","25,775.00","25,461.00","63.40K","0.71%"
"2019-3-12","25,553.00","25,666.00","25,759.00","25,512.00","81.96K","-0.39%"
"2019-3-11","25,653.00","25,465.00","25,694.00","25,218.00","113.23K","0.62%"
"2019-3-8","25,495.00","25,449.00","25,522.00","25,213.00","159.40K","0.11%"
"2019-3-7","25,467.00","25,668.00","25,707.00","25,338.00","275.34K","-0.78%"
"2019-3-6","25,666.00","25,790.00","25,832.00","25,625.00","198.16K","-0.62%"
"2019-3-5","25,827.00","25,809.00","25,890.00","25,721.00","172.95K","0.05%"
"2019-3-4","25,814.00","26,107.00","26,171.00","25,605.00","293.71K","-0.83%"
"2019-3-1","26,031.00","25,923.00","26,143.00","25,894.00","178.64K","0.46%"
"2019-2-28","25,913.00","26,028.00","26,028.00","25,878.00","179.96K","-0.37%"
"2019-2-27","26,008.00","26,009.00","26,056.00","25,872.00","174.32K","-0.11%"
"2019-2-26","26,037.00","26,096.00","26,150.00","25,954.00","194.08K","-0.24%"
"2019-2-25","26,099.00","26,074.00","26,238.00","26,040.00","175.46K","0.37%"
"2019-2-22","26,002.00","25,833.00","26,044.00","25,805.00","179.51K","0.65%"
"2019-2-21","25,833.00","25,964.00","26,082.00","25,753.00","207.24K","-0.50%"
"2019-2-20","25,964.00","25,880.00","25,985.00","25,825.00","187.90K","0.31%"
"2019-2-19","25,883.00","25,886.00","25,957.00","25,789.00","206.83K","0.00%"
"2019-2-18","25,882.00","25,907.00","25,934.00","25,847.50","","-0.14%"
"2019-2-17","25,918.50","25,890.00","25,929.00","25,872.50","","0.12%"
"2019-2-15","25,888.00","25,407.00","25,907.00","25,275.00","216.96K","1.81%"
"2019-2-14","25,427.00","25,496.00","25,622.00","25,304.00","241.76K","-0.24%"
"2019-2-13","25,488.00","25,396.00","25,606.00","25,385.00","170.33K","0.32%"
"2019-2-12","25,406.00","25,012.00","25,439.00","25,002.00","172.65K","1.55%"
"2019-2-11","25,017.00","25,089.00","25,226.00","24,981.00","183.97K","-0.26%"
"2019-2-8","25,081.00","25,118.00","25,124.00","24,862.00","223.29K","-0.20%"
"2019-2-7","25,131.00","25,311.00","25,331.00","24,965.00","274.56K","-0.77%"
"2019-2-6","25,327.00","25,325.00","25,387.00","25,257.00","157.03K","0.01%"
"2019-2-5","25,324.00","25,170.00","25,374.00","25,141.00","159.44K","0.54%"
"2019-2-4","25,188.00","24,939.00","25,198.00","24,924.00","140.11K","0.77%"
"2019-2-1","24,996.00","25,015.00","25,143.00","24,933.00","200.84K","0.08%"
"2019-1-31","24,976.00","24,931.00","25,046.00","24,796.00","230.83K","0.03%"
"2019-1-30","24,968.00","24,635.00","25,068.00","24,540.00","242.15K","1.69%"
"2019-1-29","24,553.00","24,458.00","24,638.00","24,350.00","180.58K","0.33%"
"2019-1-28","24,473.00","24,665.00","24,712.00","24,284.00","210.99K","-0.90%"
"2019-1-25","24,696.00","24,476.00","24,830.00","24,458.00","195.06K","0.97%"
"2019-1-24","24,458.00","24,512.00","24,608.00","24,386.00","209.71K","-0.38%"
"2019-1-23","24,551.00","24,390.00","24,673.00","24,276.00","250.04K","0.66%"
"2019-1-22","24,390.00","24,690.00","24,702.00","24,216.00","280.46K","-0.89%"
"2019-1-21","24,610.00","24,650.50","24,662.00","24,529.00","","-0.18%"
"2019-1-20","24,654.00","24,743.50","24,743.50","24,643.00","","-0.13%"
"2019-1-18","24,687.00","24,336.00","24,745.00","24,298.00","215.53K","1.50%"
"2019-1-17","24,321.00","24,160.00","24,449.00","24,010.00","201.77K","0.70%"
"2019-1-16","24,151.00","23,981.00","24,259.00","23,959.00","184.06K","0.70%"
"2019-1-15","23,984.00","23,867.00","24,073.00","23,825.00","224.20K","0.49%"
"2019-1-14","23,867.00","23,919.00","23,937.00","23,696.00","163.42K","-0.35%"
"2019-1-11","23,950.00","23,958.00","23,994.00","23,765.00","173.65K","-0.01%"
"2019-1-10","23,953.00","23,826.00","23,999.00","23,640.00","228.65K","0.52%"
"2019-1-9","23,830.00","23,724.00","23,966.00","23,712.00","235.89K","0.37%"
"2019-1-8","23,743.00","23,530.00","23,848.00","23,497.00","246.03K","0.98%"
"2019-1-7","23,512.00","23,470.00","23,668.00","23,279.00","238.57K","0.50%"
"2019-1-4","23,395.00","22,708.00","23,504.00","22,563.00","320.83K","3.25%"
"2019-1-3","22,659.00","23,065.00","23,123.00","22,615.00","346.02K","-2.86%"
"2019-1-2","23,325.00","23,320.00","23,417.00","22,786.00","315.92K","-0.20%"
"2019-1-1","23,371.50","23,329.50","23,417.00","23,294.00","","0.44%"
"2018-12-31","23,268.00","23,134.00","23,352.00","23,090.00","173.05K","1.01%"
"2018-12-28","23,035.00","23,118.00","23,372.00","22,957.00","317.88K","-0.51%"
"2018-12-27","23,153.00","22,875.00","23,200.00","22,242.00","359.46K","1.11%"
"2018-12-26","22,898.00","21,730.00","22,969.00","21,452.00","359.44K","5.45%"
"2018-12-25","21,715.00","21,621.00","21,757.50","21,452.00","","0.07%"
"2018-12-24","21,700.00","22,379.00","22,572.00","21,681.00","247.77K","-4.76%"
"2018-12-21","22,785.28","23,032.00","23,088.00","22,848.00","2.65K","-0.94%"
"2018-12-20","23,002.00","23,316.00","23,449.00","22,644.00","55.98K","-1.35%"
"2018-12-19","23,316.00","23,536.00","24,086.00","23,168.00","79.98K","-1.21%"
"2018-12-18","23,602.00","23,685.00","23,939.00","23,528.00","109.46K","-0.30%"
"2018-12-17","23,672.00","24,003.00","24,226.00","23,462.00","153.48K","-1.83%"
"2018-12-14","24,113.00","24,586.00","24,610.00","24,042.00","173.89K","-1.86%"
"2018-12-13","24,571.00","24,574.00","24,753.00","24,481.00","274.39K","0.02%"
"2018-12-12","24,566.00","24,352.00","24,844.00","24,336.00","282.64K","0.59%"
"2018-12-11","24,422.00","24,475.00","24,823.00","24,231.00","347.24K","-0.28%"
"2018-12-10","24,490.00","24,313.00","24,517.00","23,894.00","431.77K","0.24%"
"2018-12-7","24,432.00","24,918.00","25,114.00","24,297.00","396.88K","-1.91%"
"2018-12-6","24,907.00","25,133.00","25,141.00","24,256.00","487.53K","-0.55%"
"2018-12-5","25,046.00","25,023.00","25,190.00","25,005.00","45.28K","0.00%"
"2018-12-4","25,046.00","25,840.00","25,840.00","24,999.00","333.86K","-3.10%"
"2018-12-3","25,846.00","25,813.00","26,088.00","25,685.00","246.84K","1.20%"
"2018-11-30","25,539.00","25,378.00","25,602.00","25,223.00","167.06K","0.58%"
"2018-11-29","25,391.00","25,325.00","25,483.00","25,206.00","195.52K","0.19%"
"2018-11-28","25,344.00","24,772.00","25,370.00","24,727.00","248.23K","2.43%"
"2018-11-27","24,742.00","24,504.00","24,781.00","24,404.00","231.35K","0.58%"
"2018-11-26","24,599.00","24,275.00","24,664.00","24,270.00","189.54K","1.40%"
"2018-11-23","24,260.00","24,478.00","24,541.00","24,246.00","170.95K","-0.57%"
"2018-11-22","24,399.00","24,491.00","24,539.00","24,297.00","","-0.27%"
"2018-11-21","24,465.00","24,434.00","24,659.00","24,382.00","200.25K","0.11%"
"2018-11-20","24,437.00","25,026.00","25,042.00","24,355.00","338.53K","-2.37%"
"2018-11-19","25,029.00","25,385.00","25,492.00","24,890.00","248.30K","-1.66%"
"2018-11-16","25,451.00","25,311.00","25,505.00","25,096.00","238.92K","0.58%"
"2018-11-15","25,305.00","25,073.00","25,349.00","24,782.00","350.72K","1.04%"
"2018-11-14","25,044.00","25,368.00","25,489.00","24,922.00","294.56K","-1.13%"
"2018-11-13","25,330.00","25,405.00","25,566.00","25,181.00","276.96K","-0.20%"
"2018-11-12","25,381.00","25,975.00","26,096.00","25,334.00","247.42K","-2.28%"
"2018-11-9","25,973.00","26,183.00","26,236.00","25,874.00","208.23K","-0.87%"
"2018-11-8","26,200.00","26,182.00","26,268.00","26,069.00","177.08K","0.07%"
"2018-11-7","26,182.00","25,621.00","26,198.00","25,534.00","245.26K","2.11%"
"2018-11-6","25,641.00","25,442.00","25,660.00","25,365.00","152.63K","0.79%"
"2018-11-5","25,441.00","25,220.00","25,465.00","25,131.00","175.81K","0.79%"
"2018-11-2","25,241.00","25,208.00","25,684.00","25,035.00","304.44K","-0.33%"
"2018-11-1","25,325.00","25,047.00","25,362.00","25,046.00","214.66K","0.99%"
"2018-10-31","25,077.00","24,882.00","25,303.00","24,823.00","246.41K","0.88%"
"2018-10-30","24,859.00","24,368.00","24,900.00","24,330.00","345.52K","1.75%"
